symbol,timestamp,open,high,low,close,volume,interval
EURJPY,2025-02-26T23:30:00,156.87,156.89,156.81,156.84,0.0,15m
EURJPY,2025-02-26T23:45:00,156.83,156.83,156.64,156.75,0.0,15m
EURJPY,2025-02-27T00:00:00,156.75999,156.85001,156.67999,156.71001,0.0,15m
002,0.83020002,0.0,15m
EURGBP,2025-02-26T16:45:00,0.83020002,0.83029997,0.8301,0.83020002,0.0,15m
EURGBP,2025-02-26T17:00:00,0.8301,0.83020002,0.82999998,0.8301,0.0,15m
EURGBP,2025-02-26T17:15:00,0.82999998,0.8301,0.82990003,0.82999998,0.0,15m
EURGBP,2025-02-26T17:30:00,0.82990003,0.82999998,0.82990003,0.82990003,0.0,15m
EURGBP,2025-02-26T17:45:00,0.82990003,0.82990003,0.82969999,0.82969999,0.0,15m
EURGBP,2025-02-26T18:00:00,0.82969999,0.82990003,0.82959998,0.82969999,0.0,15m
EURGBP,2025-02-26T18:15:00,0.82959998,0.82990003,0.82959998,0.82980001,0.0,15m
EURGBP,2025-02-26T18:30:00,0.82969999,0.82990003,0.82959998,0.82969999,0.0,15m
EURGBP,2025-02-26T18:45:00,0.82969999,0.82990003,0.82969999,0.82969999,0.0,15m
EURGBP,2025-02-26T19:00:00,0.82959998,0.82980001,0.82950002,0.82980001,0.0,15m
EURGBP,2025-02-26T19:15:00,0.82980001,0.8301,0.82969999,0.82999998,0.0,15m
EURGBP,2025-02-26T19:30:00,0.82999998,0.83029997,0.82990003,0.83029997,0.0,15m
EURGBP,2025-02-26T19:45:00,0.83020002,0.83029997,0.82999998,0.83020002,0.0,15m
EURGBP,2025-02-26T20:00:00,0.8301,0.83020002,0.82959998,0.82969999,0.0,15m
EURGBP,2025-02-26T20:15:00,0.82969999,0.82969999,0.8294,0.82950002,0.0,15m
EURGBP,2025-02-26T20:30:00,0.82950002,0.82999998,0.82950002,0.82990003,0.0,15m
EURGBP,2025-02-26T20:45:00,0.82990003,0.82990003,0.82959998,0.82969999,0.0,15m
EURGBP,2025-02-26T21:00:00,0.82959998,0.82969999,0.82929999,0.82959998,0.0,15m
EURGBP,2025-02-26T21:15:00,0.82950002,0.82999998,0.82950002,0.82999998,0.0,15m
EURGBP,2025-02-26T21:30:00,0.82999998,0.83020002,0.82980001,0.8301,0.0,15m
EURGBP,2025-02-26T21:45:00,0.8301,0.83029997,0.8301,0.83020002,0.0,15m
EURGBP,2025-02-26T22:00:00,0.8301,0.83029997,0.82999998,0.83029997,0.0,15m
EURGBP,2025-02-26T22:15:00,0.83029997,0.83050001,0.82990003,0.82999998,0.0,15m
